Unnamed: 0,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
129778,RQAQLWAYWCWQTO-UHFFFAOYNA-N,5309988,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NC1=C(F)C=C(F)C=C1)C=2C(=O)N(C(=O)N(C2)C)C
12986,AATFGQMTHPPNTJ-YAQRNVERNA-N,837844,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC=1C=C(C=C(C1)C)C)C2CCCC2
59959,AVDNBGWMBOVJHY-UHFFFAOYNA-N,4193841,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(C(O)(C(CN2CCOCC2)C3=CC=CC=C3)CCC)C=C1
215609,KBSCTGNEANFMTI-UHFFFAOYNA-N,3235850,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1CC(N=C1C=2N(CC=3N=C(OC3C)C=4C=CC=CC4)C=CC2)C5=CC=CC=C5
342853,VUADXVCIVAOSTN-SREBMQDQNA-N,1100572,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC(C1=CC=C(C=C1)C)(C2=CC=C(C=C2)C)C(=O)NN(C3=CC=CC=C3)C(=O)C=4C=CC=CC4
220548,OMAHTNZPXFJMQF-UYBDAZJANA-N,16011112,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C1N(N=C(N2C3=C(C=C21)C=C(C=C3)C)C)CC(=O)NCC=4OC=CC4
284117,CDAQMFOIZKVYCI-HXTKINSTNA-N,2866362,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(C=1C=C2C(C(=O)N(C2=O)C=3C(N(=O)=O)=CC=CC3)=CC1)C=4C=CC(=CC4)C(O)=O
133674,VVFRJCXNTHXSOG-HPHMPNDVNA-N,5407052,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC1=CC=C(C=2N=C(N)C(=C(C2)C3=CC=CC=C3)C#N)C=C1
307157,NURLKZGSTCGWDF-LELJVTLKNA-N,2091406,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C(=C(C=2C1=CC=CC2)COC3=CC=CC=C3)C(OCC(=O)N4C5=C(NC(=O)C4)C=CC=C5)=O
226869,RFGKBKMXZSOJKJ-VVKINWOJNA-N,5821625,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(NCC1=CC=CC=C1)CCC(=O)NN=CC=2C3=C(NC2)C=CC=C3
173801,OEGADVWUTAWBMO-UYBDAZJANA-N,16194031,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1N=C(C=2CCC=3C(C12)=CC=CC3)C(=O)NC=4C=C(C=CC4O)C
222711,NHXXMHGPFGTTOI-UHFFFAOYNA-N,2095886,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(C(OCC(=O)C2C(N(CC(C)C)C(=O)N(C2=O)C)=N)=O)C=CC=C1
209956,IXRJPKIWKUMNML-PDJAEHLQNA-N,7522140,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=CC(NC(=O)C(=O)NCCC=2N=C(SC2)C=3C=CC(F)=CC3)=CC1
276561,XGKPRCFXLYKDEQ-OATVOCETNA-N,5347052,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C2=C(OC1)C=CC(=C2)/C=N/NC(=O)CCC(=O)NC=3C=CC(OCC)=CC3
104264,GEXKEKIFODXLAZ-UHFFFAOYNA-N,728385,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C(=NC=2C1=CC=CC2)C3=CC(N4C(=O)C=5C(C4=O)=CC=CC5)=CC=C3
124438,OFPJXJVKUORMPG-UHFFFAOYNA-N,4291016,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=CC(C(=O)CSC=2N3N=C(N=C3C4=C(N2)C=CC=C4)C)=CC1
57494,XUTJMJSXHRGYLW-VEWCPZSHNA-N,972782,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S=C(NC1CCCCCC1)NC=2C=CC(C(C)C)=CC2
325443,YDYFVOIVWGSZJZ-UHFFFAOYNA-N,3710753,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(N2OC=3C(C2C4=CC=CC=C4)=C(O)N(C3O)C5=CC=CC=C5)C(N(C1=S)C)(C)C
62428,CXEOXHFRVSMJHA-UHFFFAOYNA-N,2874471,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(CN2CCN(CC2)CC=3C=C(C=CC3)C)C=C1
175852,PSUMLRZSDDQIBC-UHFFFAOYNA-N,5862746,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C=1C(=CC=C(OC)C1)C(=O)CC=NC2=C(C=C(N(=O)=O)C=C2)C)C
279447,XANRBOPYOVACEM-PDJAEHLQNA-N,16287461,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NCC(=O)NCC(=O)NCCC=1C(F)=CC=CC1)C2=CC(=C(C=C2)C)C
10322,VVHGVIQLYSKQBT-UHFFFAOYNA-N,292785,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC(CN1C(O)=CC=C1O)COC2=CC=CC=C2
216734,MPLDEKGOOJUJBT-PDJAEHLQNA-N,233722,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC1=C(C(C)C)C=C(NC(=O)NC2=C3C(=CC=C2)C=CC=C3)C(=C1)C
246918,ALZURQQMFDUYLR-LQFNOIFHNA-N,2359417,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C(=O)CCC1=CC(OC)=C(OC)C(OC)=C1)CC(=O)NC2=C(C=C(C=C2C)C)C
293472,HFTOYQMRSXCBIE-DVIAZDKANA-N,5390069,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C=1C=C(CCNC(=O)C2=NNC(C3=CC(=C(C=C3O)C)C)=C2)C=CC1OC)C
337314,IFBXZGNMQKYVQK-MRYHNVELNA-N,5730500,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC=1C(C=2C(NC(=O)/C=C/C(OCC)=O)=CC=CC2)=CC=CC1)/C=C/C(OCC)=O
189958,VXRDJWJXFWUBGX-UHFFFAOYNA-N,8073142,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(N1CCN(CC1)C=2N=C(C3=C(CCCC3)C2C#N)C)C=4OC=CC4
254283,JHIPASCAAQGZNS-ORKIEBPJNA-N,2829992,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC(Cl)(Cl)C(NC(=O)C1=C(C=CC=C1)C)NC(=S)NC2=C(C=C(C=C2)C)C
215278,KMVDMQZVRNHJDE-GXHLCREINA-N,5725566,1813,0,,pubchem_screening,485358,9606,DRD2,1171,FC1=CC=C(OC/C=C/2\OC3=C(C2N4CCOCC4)C=C(N(=O)=O)C=C3)C=C1
241547,YXXAFKCYXRVINA-MPIMZMORNA-N,24978872,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(CC(=O)NCC1CCCCC1)C2=C(C(=O)N3CCC(CC3)C)C=CC=C2
306952,NWHREXUHLPHNJM-WDHVMHCGNA-N,54687792,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(C1=C(O)C=2C(N=C1O)=CC(=CC2)C(=O)NCC3=CC=C(C=C3)C)C4=CC=CC=C4
303172,JYBOHLJQABPMIW-UHFFFAOYNA-N,16012444,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(N2CCN(CC2)C(=O)CN3C(=C4C(=C3C)C=NN(C4=O)C5=CC=CC=C5)C)C=CC1
4377,APCFEGJUKJTYCB-ZFDJKPBHNA-N,5390849,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1SC(/C(=N/NC(=S)N)/C)=CC1
309482,PBOLNLASABAPHJ-WIIYFNMSNA-N,6671488,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1[C@H](OCC)C(=C(C=C1C(=O)N2CCOCC2)C3C(=O)C4=C(OC3)C=CC=C4)CCCO
204326,FGDPYFMDZPRTQH-DVIAZDKANA-N,7205614,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(C(=O)NNC=2N=CN=C3N(N=CC32)C4=CC=CC=C4)C=CC1
180652,RSGFNNFQAKYEMB-VEWCPZSHNA-N,5343483,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(CC(ONC(=N)CC2=CC=C(N(=O)=O)C=C2)=O)C=C1
295947,GUWOCYFDIPQKFN-QWOVJGMINA-N,3542278,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N(CC(=O)NC1=C(C(=O)N2CCCC2)C=CC=C1)C3=CC=4OCOC4C=C3)C
286755,CZVOSDYSJKVYAD-LNNLXFCONA-N,16027240,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C=2N(N=C(C2N(CCCC(=O)NC(C3=CC=CC=C3)C)C(=O)C1)C)C4=CC=CC=C4
200976,DJLLGEMQEHJPTC-UHFFFAOYNA-N,16025248,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1CCN(CC1)C2=CC=C(OC)C=C2)C=3SC(=CC3)C4=NOC(=C4)C(F)(F)F
113500,HERYUPICABEHNB-UHFFFAOYNA-N,660944,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C1C(N2N=C(C=C2C)C)CCCC1)C(=O)C=3C=CC=CC3
147614,BMLJZTHBEJTMGL-MZSCVVMKNA-N,2238820,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C2=C(CCCC2)C(=C1NC(=O)CCCN3N=C(N=C3)N(=O)=O)C(=O)N
261246,KRPXXEXXWOSCKJ-LQFNOIFHNA-N,1267789,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1CCN(CC1)CCNC(=O)CN2N=C(C=3C(C2=O)=CC=CC3)C4=CC=C(C=C4)C
315187,QHSLMGRAIMKVGP-LQFNOIFHNA-N,5105125,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(NC(=O)C2=CC(N3C(O)=CC=C3O)=CC=C2)=NC(C4=CC(=C(OC)C=C4)C)=C1
216470,LVNAURVSVLDMMI-MXYCIJPUNA-N,5880955,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C\1/C(/CN(C(C)C)C/C1=C/C2=CC=CN=C2)=C/C3=CC=CN=C3
90258,UXTHGKBXHLKAMP-UHFFFAOYNA-N,658407,1813,0,,pubchem_screening,485358,9606,DRD2,1171,N1(CCN(CC1)C2=NC(=CC(=N2)C)C)C3=NC(=CC(=N3)C)C
24224,RFJWGQMDFDQIJJ-UHFFFAOYNA-N,599759,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C1N(N=C(C=2C1=CC=CC2)C)CC(=O)N(C)C
309171,PFATWZFJOGDFJM-LMDSNWCANA-N,1830288,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC=1C=C(C=CC1)C(O)=O)C=2C(NC(=O)C3=CC=C(OC(=O)C)C=C3)=CC=CC2
312075,QAKBOXREBDRAMB-HXTKINSTNA-N,16023902,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C=2N=C(N=C(NCC3CCN(CC3)CC4=CC=C(C=C4)C)C2C(=C1C)C(OCC)=O)C
259671,KGLDVVFMWJSNDX-DVIAZDKANA-N,5130296,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(C(=O)NCC=2OC(SCC(=O)NCCC3=CC=CC=C3)=NN2)C(F)=CC=C1
92628,VZFAETMGMXHGSN-UHFFFAOYNA-N,653531,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1CCC=2C1=CC=CC2)C3=C(OC)C=CC(OC)=C3
29529,YQFGYUZICLDCGN-XWKXFZRBNA-N,2112169,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1N=C(N=C1NC(=O)C=2OC=CC2)CC(=O)C
168543,KWONCXZYDZFZRJ-UHFFFAOYNA-N,3162486,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C1N(C(=O)N(C=2N=C3N(CCCN3CC4=CC=CC=C4)C21)C)CC(C)=C
239236,WVQHOERGVOLNPH-PKSOQXRJNA-N,5145940,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(N(CC=2OC=CC2)C(=O)C1)C=3C=CC(=CC3)C(=O)NCCC(C)C
326600,WRHBBFGCHRRDKX-UHFFFAOYNA-N,16012049,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C(=O)C1CCN(CC1)C(=O)CN2N=CC3=C(N(C=4C3=CC=CC4)CC5=CC=CC=C5)C2=O)CC
90204,VCKHCGYLBLRNEY-YAQRNVERNA-N,649997,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N(CC(=O)NCCOC)C)C1=CC=2OCCOC2C=C1
275584,SIJPMHHSSOKAGV-UYBDAZJANA-N,2542542,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(C(=O)NCC(OCC(=O)C2C(N(C(=O)N(C2=O)C)C)=N)=O)C=CC=C1
41959,LDPGGSHDXVGXSN-WYUMXYHSNA-N,2364189,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(C(=O)CCC(=O)NC2CCCCCC2)=CC=C1
42116,LBTMGNMQSQIPGT-YAQRNVERNA-N,2433495,1813,0,,pubchem_screening,485358,9606,DRD2,1171,BrC=1C=C(C(OCC(=O)NCC(C)C)=O)C=NC1
314907,QKCFJGVKGWATGR-PJQSKVNONA-N,1261829,1813,0,,pubchem_screening,485358,9606,DRD2,1171,BrC1=CC=2C(=CC(=NC2C=C1)C=3C=CC=NC3)C(=O)NC=4C=C(NC(=O)C)C=CC4
19202,LQQXNEIPXXGEJN-UHFFFAOYNA-N,968913,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=2C(N(C3=CC=CC=C3)C(=O)C1)=CC=CC2
37202,MUZCXDSHTXNFSR-UYBDAZJANA-N,11841066,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC1=NN2C(N=C(C=C2O)C)=C1N=NC=3C=CC=CC3
280689,XIQFUQGOPOZGFP-ULDHRCHENA-N,4695206,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(N(N=C1C)CC=2OC(=CC2)C(=O)NC3=C(C=CC(=C3)C(O)=O)C)C
24307,QKRWTWOKMZUUMD-UHFFFAOYNA-N,786044,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(S(=O)(=O)N2C=CN=C2)C=C(N(=O)=O)C=C1
39330,JVPBKYACYPCBLY-UHFFFAOYNA-N,3149407,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(NNC1C=2C=CC(=CC2)C)C(O)C(O)C(O)C=O
142874,ZOIGMXSNUBDIDR-UHFFFAOYNA-N,664528,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1CN(CCCC)C2=NC=3C(N=C12)=CC=CC3)C=4SC=CC4
94299,WSEUYRGQPGVMBV-HCKMINDGNA-N,6472611,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1CCN(CC1)C=2C(NC(=O)C=3OC=CC3)=CC(OC)=CC2
261145,KQPNKQNNZFWIHT-UHFFFAOYNA-N,24685237,1813,0,,pubchem_screening,485358,9606,DRD2,1171,FC1=CC=C(C=2N=C3C(=C(C(=O)N(CC4=CC(OC)=CC=C4)C)C2)C=CC=C3)C=C1
115834,HTXBQJBHESGDMH-ZCXUNETKNA-N,2150885,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1/C(=N\C(=O)C2CCCCC2)/N(C=3C1=C(OC)C=CC3OC)C
286571,DFAHHDKPMZEOST-CHHPPJJSNA-N,1316213,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC(C)(C)C)C1=CC(NC(=O)C=2C=CC(NC(=O)C=3OC=CC3)=CC2)=CC=C1
37560,YHPOVKCXHPJISA-HCKMINDGNA-N,2392375,1813,0,,pubchem_screening,485358,9606,DRD2,1171,BrC=1C=CC(C(=O)CC2=NC=3C(N2)=CC=CC3)=CC1
252166,CJPKSLOZGUZRPD-MPIMZMORNA-N,3623159,1813,0,,pubchem_screening,485347,9606,DRD2,1171,S(C=1N=C2C(=C(C(=O)NC(CC)C)C1)C=CC=C2)C3=CC=C(OCC)C=C3
25098,RTLSMGYZQMQHDP-YHMJCDSINA-N,4587278,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(CCNC=1N=CN=C2C1NC3=C2C=CC=C3)C
207053,QSWCVCUHMGWQAY-LQFNOIFHNA-N,44141975,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(N1CCC=2C(C1)=CC=CC2)C=3NC=NC3C(=O)N(CC4=CC=CC=C4)C
242435,ZHFNCAPQWPHCLO-DVIAZDKANA-N,1019800,1813,0,,pubchem_screening,485358,9606,DRD2,1171,BrC=1C=C(C(=O)NC=2C=C(NC(=O)C3=CC(Br)=CN=C3)C=CC2)C=NC1
254404,JIKYVLMFOCGHMS-MRPQGQGYNA-N,4849718,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NC=1C=CC(OC)=CC1)C2=CC(NC(=O)CN3C(O)=CN=C3O)=CC=C2OC
68691,HCKWIPZUZTYWHG-HCKMINDGNA-N,655203,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(NC(=O)CCN2CCN(CC2)C)C=C(OC)C1
273118,VSPRSWJXINPFAT-MPIMZMORNA-N,16608821,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C1N(C(=O)NC1(C2=CC=3OCOC3C=C2)C)CC(=O)C=4NC(=C(C4C)C(=O)C)C
113220,HRYOORUJJIKASV-PKSOQXRJNA-N,3321231,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC(CC)(C)C)CN1C(=C(C=C1C2=CC=CC=C2)C(=O)C)C
160166,ITAJHAYCPVJQME-MRSUPTMINA-N,757917,1813,0,,pubchem_screening,485358,9606,DRD2,1171,N=1C2=C(CCCCC2)C(C3=CC=C(C(C)C)C=C3)=C(C1N)C#N
219262,NAJOLVDQYXLZKQ-CMLSCEPHNA-N,17397452,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(C(C(=O)NCC1OCCC1)C)C=2N=C(NN2)C=3C=CC(OC)=CC3
183021,VTPMEUHOIZWXKI-PKSOQXRJNA-N,653635,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1CCN(C2CCCCCCC2)CC1)C=3C=CC(NC(=O)C)=CC3
271958,SUCGWGYAVWJWEY-UHFFFAOYNA-N,2952839,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C1N2C(C=C(C3=C2C(C14C=5C(OC(=N)C4C#N)=CC(O)=CC5)=CC(OC)=C3)C)(C)C
92265,XEMVIBHBAFSZDA-UHFFFAOYNA-N,3245124,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(N2CCN(CC2)C3=CC=CC=C3)=NC=4C1=CC=5OCOC5C4
68316,XMCLFLQWXHXSGS-NMHRWYTENA-N,2808306,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C(C(C)(C)C)=CC(NC(=O)CCC(=O)O)=C1C(=O)C
129721,RKNJEVXITZKGSR-UHFFFAOYNA-N,2398056,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(N(=O)=O)C=C(C(=O)C=2SC(N3CCCCC3)=NC2C)C=C1
201397,FZKRDLGBBWFQQS-HPRFPMAVNA-N,2281539,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(C(=O)NC(=S)NC2=CC=3N=C(OC3C=C2)C=4C=CC=NC4)C=CC1
127585,PLELWGSQKUKBRU-PKSOQXRJNA-N,742647,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC=1N(C2=CC=C(CC)C=C2)C(NC3=NC(=CC(=N3)C)C)=NC1
329379,ZPURWJBCTFMTCN-CSKARUKUNA-N,25162909,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1CCN(CC1)C(=O)COC(=O)/C=C/C=2C(F)=CC=CC2)C3=C(C=C(C=C3)C)C
154923,FMJNBXCSDIUYDK-UHFFFAOYNA-N,4298219,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1CCOCC1)C2=CC(NS(=O)(=O)C3=CC=4OCCOC4C=C3)=CC=C2
124410,OFFIKINEJBSBCW-UHFFFAOYNA-N,16192088,1813,0,,pubchem_screening,485358,9606,DRD2,1171,FC(F)(F)C=1C=C(CC=2OC(=NN2)CCC(=O)N(CC)CC)C=CC1
98306,BFVBKQLNHSNWCC-WYUMXYHSNA-N,2956482,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1C(CCC1=O)C(=O)NCC=C)C2=CC=C(C=C2)C
47361,OTBFSYZFYQAGQP-UHFFFAOYNA-N,2841145,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C(C2C(=C(N=C(SC)C2C#N)C)C(=O)C)=CC=CC1
58639,ZLJFXBIIKUCEPV-ZHLVXTBQNA-N,2114384,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C2=C(C=C3CCCC3=C2)C(CC(OCC(=O)N)=O)=C1
168556,KWTNOLSWFLPNRV-UHFFFAOYNA-N,3400701,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(CC2=C(N3N=CC(=C3N=C2C)C(=O)N4CCOCC4)C)C=C1
62376,CZXDVKLIFUUWAI-XQMQJMAZNA-N,2467378,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(CC(=O)NC(=O)NC(C)C)C(=O)C=1C(OCC)=NC=CC1
249073,FSQUHGTUSMOEGB-MPIMZMORNA-N,1306437,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(CC=2SC(NC(=O)CSC=3N(N=NN3)C4=CC=CC=C4)=NC2)C=CC=C1Cl
54964,WIMALNRXLQACEW-UHFFFAOYNA-N,5524499,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C1=CC=C(N=CC(C=2C=CC=CC2)C(=O)C)C=C1)C
10481,UKWBKIBZVTUBQP-UHFFFAOYNA-N,5355105,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC=1C=CC(C=NN=CC=2C=CC(O)=CC2)=CC1
240385,XVDNRIDLUJGRGT-PKSOQXRJNA-N,1455088,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(CC(=O)NC1CCCC1)C=2N(C(=NN2)C3=C(OC=C3)C)C4=CC=CC=C4
263573,NNKLAKGMCZHDNB-HPHMPNDVNA-N,4846599,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N)C1=CC=2N=C(SCC(=O)C=3C(O)=CC(O)=CC3)N(CCCC)C2C=C1
170258,NCNAECHUEOQHNH-LILDFLRNNA-N,2962714,1813,0,,pubchem_screening,485358,9606,DRD2,1171,FC=1C=C(CN2C(=O)C=3N(C(=NC3N(C2=O)C)NCCCO)C)C=CC1
253916,GUNFSRSIYIBQRI-DVIAZDKANA-N,3222894,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C(C(=O)N(CC(=O)NC2CCCC2)C3=C1C=CC(=C3)C(=O)NC(C)(C)C)(C)C
281131,ZNLURJMGAXVKFW-MWTQKTCYNA-N,5344759,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C(CCC1)CNC(=O)/C(=C/C=2OC(C=3C=CC(=CC3)C(O)=O)=CC2)/C#N
131876,VGGCOZIFLBHMBZ-WDJVGNLWNA-N,5825518,1813,0,,pubchem_screening,485347,9606,DRD2,1171,S1/C(/N(N=CC=2C(O)=C(O)C(O)=CC2)C(=C1)C)=N\CC
99739,ADOWHSVOAOSWKG-HCKMINDGNA-N,648546,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C1=C(C2=NN(CC(=O)NCCOC)C(=O)C=C2)C=CC=C1)C
155151,FBSFUSKKSLZVHK-LILDFLRNNA-N,5308707,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(N1CCN(CC1)C2=NN3C(=NN=C3)C=C2)NC4=C(OC)C=CC=C4
103666,DRWRATGBIABNFT-UHFFFAOYNA-N,7586641,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NC1=C(C=CC=C1)C(O)=C)C2=CC3=C(NC(O)=C3)C=C2
349993,ZZZRUAITSXLWBH-KQOIAKDDNA-N,54686763,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O[C@]12C(CC3C(C1=O)C(=O)C4=C(C3)C(N(C)C)=CC=C4O)[C@@H](N(C)C)C(=O)C(C2=O)C(=O)N
322099,VNJXNZLPCYCTRJ-LKHHGCNMNA-N,16030514,1813,0,,pubchem_screening,485358,9606,DRD2,1171,FC(F)(F)C=1C(NC(=O)NC=2C(OCC=3N=C4N(C(=O)C3)C=CC=C4)=CC=CC2)=CC=CC1
232772,UBNOTKQIIMWIKI-QWOVJGMINA-N,16535225,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C=2C(OCC1)=CC=C(NC(=O)COC(=O)CCOC3=CC=C(OCC)C=C3)C2
10413,UPMCEGGVPZVZHL-UHFFFAOYNA-N,602862,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C2=C(C(=CC1=O)C)C=CC=3C2=CC=CC3
214267,KZTCXANFFHDTDC-UHFFFAOYNA-N,654928,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O(C1CCCCC1)C(=O)C=2C(C3C(=NC2C)CC(CC3=O)(C)C)C=4OC(=CC4)C
47848,PYMYOBKUNQPXCW-UHFFFAOYNA-N,16194507,1813,0,,pubchem_screening,485358,9606,DRD2,1171,OC=1C2=NC=CC=C2C(N=NC3=C(C=CC(=C3)C)C)=CC1
4582,DUKSWLVZNWKJAU-NDKGDYFDNA-N,656321,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S1C=2N=CN=C(O)C2C(C=3C=CSC3)=C1
153846,DZCJEGQRVGZJMG-OBGWFSINNA-N,2428822,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O=C(N1CCN(CC1)C2=CC=C(OC)C=C2)/C(=C/C3=CC=CC=C3)/C#N
208170,IGFKBDLQKGAYTP-LQFNOIFHNA-N,4146657,1813,0,,pubchem_screening,485358,9606,DRD2,1171,FC1=CC=2C(N(CC(=O)NC2C=C1)C(=O)C=3C=CC=CC3)C4=CC=CC=C4
321322,TZOGTTSHFKPJDX-PKSOQXRJNA-N,16297159,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N(C)C)C1=CC=2N=C(SCC(=O)C3C(N(C4CC4)C(=O)NC3=O)=N)OC2C=C1
239009,WXMFXSXIAXGPKV-UHFFFAOYNA-N,24817342,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(CC2(CCCN(C2)C(=O)C=3C(=NOC3C)CC)C(OCC)=O)C=CC1
282093,ZGCHBWUTEKYUNT-UHFFFAOYNA-N,22512980,1813,0,,pubchem_screening,485358,9606,DRD2,1171,O1C(CN(C(=O)CCC(=O)N2CCN(CC2)C3=CC=C(OC)C=C3)C=4C1=CC=CC4)C
234452,VPZYFIQFHOKOJC-XBTAAFKLNA-N,2816699,1813,0,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC(NC(=O)NN2CC(=O)N(CC2=O)C3=CC=C(C=C3)C)=CC=C1Cl
30775,BAQHXLJACWEJSM-NDKGDYFDNA-N,845562,1813,0,,pubchem_screening,485358,9606,DRD2,1171,S(CC(=O)NC1=C(OC)C=CC=C1)C=2SC(=NN2)C
